C:\Users\natha\Desktop\Recorded 1 way\IMG\center_2023_11_27_15_03_40_711.jpg,C:\Users\natha\Desktop\Recorded 1 way\IMG\left_2023_11_27_15_03_40_711.jpg,C:\Users\natha\Desktop\Recorded 1 way\IMG\right_2023_11_27_15_03_40_711.jpg,0,1,0,17.48115
C:\Users\natha\Desktop\Recorded 1 way\IMG\center_2023_11_27_15_03_40_793.jpg,C:\Users\natha\Desktop\Recorded 1 way\IMG\left_2023_11_27_15_03_40_793.jpg,C:\Users\natha\Desktop\Recorded 1 way\IMG\right_2023_11_27_15_03_40_793.jpg,-0.1,1,0,18.307
C:\Users\natha\Desktop\Recorded 1 way\IMG\center_2023_11_27_15_03_40_874.jpg,C:\Users\natha\Desktop\Recorded 1 way\IMG\left_2023_11_27_15_03_40_874.jpg,C:\Users\natha\Desktop\Recorded 1 way\IMG\right_2023_11_27_15_03_40_874.jpg,-0.3,1,0,19.08164
C:\Users\natha\Desktop\Recorded 1 way\IMG\center_2023_11_27_15_03_40_954.jpg,C:\Users\natha\Desktop\Recorded 1 way\IMG\left_2023_11_27_15_03_40_954.jpg,C:\Users\natha\Desktop\Recorded 1 way\IMG\right_2023_11_27_15_03_40_954.jpg,-0.5000001,1,0,19.78868
C:\Users\natha\Desktop\Recorded 1 way\IMG\center_2023_11_27_15_03_41_035.jpg,C:\Users\natha\Desktop\Recorded 1 way\IMG\left_2023_11_27_15_03_41_035.jpg,C:\Users\natha\Desktop\Recorded 1 way\IMG\right_2023_11_27_15_03_41_035.jpg,0,1,0,20.42927
C:\Users\natha\Desktop\Recorded 1 way\IMG\center_2023_11_27_15_03_41_115.jpg,C:\Users\natha\Desktop\Recorded 1 way\IMG\left_2023_11_27_15_03_41_115.jpg,C:\Users\natha\Desktop\Recorded 1 way\IMG\right_2023_11_27_15_03_41_115.jpg,0,1,0,21.18321
C:\Users\natha\Desktop\Recorded 1 way\IMG\center_2023_11_27_15_03_41_197.jpg,C:\Users\natha\Desktop\Recorded 1 way\IMG\left_2023_11_27_15_03_41_197.jpg,C:\Users\natha\Desktop\Recorded 1 way\IMG\right_2023_11_27_15_03_41_197.jpg,0,1,0,21.96978
C:\Users\natha\Desktop\Recorded 1 way\IMG\center_2023_11_27_15_03_41_279.jpg,C:\Users\natha\Desktop\Recorded 1 way\IMG\left_2023_11_27_15_03_41_279.jpg,C:\Users\natha\Desktop\Recorded 1 way\IMG\right_2023_11_27_15_03_41_279.jpg,0,1,0,22.94029
C:\Users\natha\Desktop\Recorded 1 way\IMG\center_2023_11_27_15_03_41_359.jpg,C:\Users\natha\Desktop\Recorded 1 way\IMG\left_2023_11_27_15_03_41_359.jpg,C:\Users\natha\Desktop\Recorded 1 way\IMG\right_2023_11_27_15_03_41_359.jpg,-0.15,1,0,23.71993
C:\Users\natha\Desktop\Recorded 1 way\IMG\center_2023_11_27_15_03_41_439.jpg,C:\Users\natha\Desktop\Recorded 1 way\IMG\left_2023_11_27_15_03_41_439.jpg,C:\Users\natha\Desktop\Recorded 1 way\IMG\right_2023_11_27_15_03_41_439.jpg,-0.35,1,0,24.4395
C:\Users\natha\Desktop\Recorded 1 way\IMG\center_2023_11_27_15_03_41_520.jpg,C:\Users\natha\Desktop\Recorded 1 way\IMG\left_2023_11_27_15_03_41_520.jpg,C:\Users\natha\Desktop\Recorded 1 way\IMG\right_2023_11_27_15_03_41_520.jpg,-0.5500001,1,0,25.07504
C:\Users\natha\Desktop\Recorded 1 way\IMG\center_2023_11_27_15_03_41_600.jpg,C:\Users\natha\Desktop\Recorded 1 way\IMG\left_2023_11_27_15_03_41_600.jpg,C:\Users\natha\Desktop\Recorded 1 way\IMG\right_2023_11_27_15_03_41_600.jpg,0,1,0,25.75773
C:\Users\natha\Desktop\Recorded 1 way\IMG\center_2023_11_27_15_03_41_681.jpg,C:\Users\natha\Desktop\Recorded 1 way\IMG\left_2023_11_27_15_03_41_681.jpg,C:\Users\natha\Desktop\Recorded 1 way\IMG\right_2023_11_27_15_03_41_681.jpg,0,1,0,26.50393
C:\Users\natha\Desktop\Recorded 1 way\IMG\center_2023_11_27_15_03_41_762.jpg,C:\Users\natha\Desktop\Recorded 1 way\IMG\left_2023_11_27_15_03_41_762.jpg,C:\Users\natha\Desktop\Recorded 1 way\IMG\right_2023_11_27_15_03_41_762.jpg,0,1,0,27.25531
C:\Users\natha\Desktop\Recorded 1 way\IMG\center_2023_11_27_15_03_41_843.jpg,C:\Users\natha\Desktop\Recorded 1 way\IMG\left_2023_11_27_15_03_41_843.jpg,C:\Users\natha\Desktop\Recorded 1 way\IMG\right_2023_11_27_15_03_41_843.jpg,-0.2,1,0,27.99181
C:\Users\natha\Desktop\Recorded 1 way\IMG\center_2023_11_27_15_03_41_922.jpg,C:\Users\natha\Desktop\Recorded 1 way\IMG\left_2023_11_27_15_03_41_922.jpg,C:\Users\natha\Desktop\Recorded 1 way\IMG\right_2023_11_27_15_03_41_922.jpg,0,1,0,28.71825
C:\Users\natha\Desktop\Recorded 1 way\IMG\center_2023_11_27_15_03_42_002.jpg,C:\Users\natha\Desktop\Recorded 1 way\IMG\left_2023_11_27_15_03_42_002.jpg,C:\Users\natha\Desktop\Recorded 1 way\IMG\right_2023_11_27_15_03_42_002.jpg,0,1,0,29.45363
C:\Users\natha\Desktop\Recorded 1 way\IMG\center_2023_11_27_15_03_42_082.jpg,C:\Users\natha\Desktop\Recorded 1 way\IMG\left_2023_11_27_15_03_42_082.jpg,C:\Users\natha\Desktop\Recorded 1 way\IMG\right_2023_11_27_15_03_42_082.jpg,-0.2,1,0,30.16979
C:\Users\natha\Desktop\Recorded 1 way\IMG\center_2023_11_27_15_03_42_162.jpg,C:\Users\natha\Desktop\Recorded 1 way\IMG\left_2023_11_27_15_03_42_162.jpg,C:\Users\natha\Desktop\Recorded 1 way\IMG\right_2023_11_27_15_03_42_162.jpg,-0.4,1,0,30.15899
C:\Users\natha\Desktop\Recorded 1 way\IMG\center_2023_11_27_15_03_42_243.jpg,C:\Users\natha\Desktop\Recorded 1 way\IMG\left_2023_11_27_15_03_42_243.jpg,C:\Users\natha\Desktop\Recorded 1 way\IMG\right_2023_11_27_15_03_42_243.jpg,0,1,0,30.18677
C:\Users\natha\Desktop\Recorded 1 way\IMG\center_2023_11_27_15_03_42_321.jpg,C:\Users\natha\Desktop\Recorded 1 way\IMG\left_2023_11_27_15_03_42_321.jpg,C:\Users\natha\Desktop\Recorded 1 way\IMG\right_2023_11_27_15_03_42_321.jpg,0,1,0,30.18965
C:\Users\natha\Desktop\Recorded 1 way\IMG\center_2023_11_27_15_03_42_403.jpg,C:\Users\natha\Desktop\Recorded 1 way\IMG\left_2023_11_27_15_03_42_403.jpg,C:\Users\natha\Desktop\Recorded 1 way\IMG\right_2023_11_27_15_03_42_403.jpg,0,1,0,30.19021
C:\Users\natha\Desktop\Recorded 1 way\IMG\center_2023_11_27_15_03_42_482.jpg,C:\Users\natha\Desktop\Recorded 1 way\IMG\left_2023_11_27_15_03_42_482.jpg,C:\Users\natha\Desktop\Recorded 1 way\IMG\right_2023_11_27_15_03_42_482.jpg,-0.15,1,0,30.1857
C:\Users\natha\Desktop\Recorded 1 way\IMG\center_2023_11_27_15_03_42_563.jpg,C:\Users\natha\Desktop\Recorded 1 way\IMG\left_2023_11_27_15_03_42_563.jpg,C:\Users\natha\Desktop\Recorded 1 way\IMG\right_2023_11_27_15_03_42_563.jpg,-0.35,1,0,30.16499
C:\Users\natha\Desktop\Recorded 1 way\IMG\center_2023_11_27_15_03_42_644.jpg,C:\Users\natha\Desktop\Recorded 1 way\IMG\left_2023_11_27_15_03_42_644.jpg,C:\Users\natha\Desktop\Recorded 1 way\IMG\right_2023_11_27_15_03_42_644.jpg,-0.5500001,1,0,30.14025
C:\Users\natha\Desktop\Recorded 1 way\IMG\center_2023_11_27_15_03_42_722.jpg,C:\Users\natha\Desktop\Recorded 1 way\IMG\left_2023_11_27_15_03_42_722.jpg,C:\Users\natha\Desktop\Recorded 1 way\IMG\right_2023_11_27_15_03_42_722.jpg,0,1,0,30.18306
C:\Users\natha\Desktop\Recorded 1 way\IMG\center_2023_11_27_15_03_42_802.jpg,C:\Users\natha\Desktop\Recorded 1 way\IMG\left_2023_11_27_15_03_42_802.jpg,C:\Users\natha\Desktop\Recorded 1 way\IMG\right_2023_11_27_15_03_42_802.jpg,0,1,0,30.1888
C:\Users\natha\Desktop\Recorded 1 way\IMG\center_2023_11_27_15_03_42_883.jpg,C:\Users\natha\Desktop\Recorded 1 way\IMG\left_2023_11_27_15_03_42_883.jpg,C:\Users\natha\Desktop\Recorded 1 way\IMG\right_2023_11_27_15_03_42_883.jpg,-0.1,1,0,30.19008
C:\Users\natha\Desktop\Recorded 1 way\IMG\center_2023_11_27_15_03_42_963.jpg,C:\Users\natha\Desktop\Recorded 1 way\IMG\left_2023_11_27_15_03_42_963.jpg,C:\Users\natha\Desktop\Recorded 1 way\IMG\right_2023_11_27_15_03_42_963.jpg,0,1,0,30.18748
C:\Users\natha\Desktop\Recorded 1 way\IMG\center_2023_11_27_15_03_43_043.jpg,C:\Users\natha\Desktop\Recorded 1 way\IMG\left_2023_11_27_15_03_43_043.jpg,C:\Users\natha\Desktop\Recorded 1 way\IMG\right_2023_11_27_15_03_43_043.jpg,0,1,0,30.19005
C:\Users\natha\Desktop\Recorded 1 way\IMG\center_2023_11_27_15_03_43_124.jpg,C:\Users\natha\Desktop\Recorded 1 way\IMG\left_2023_11_27_15_03_43_124.jpg,C:\Users\natha\Desktop\Recorded 1 way\IMG\right_2023_11_27_15_03_43_124.jpg,0,1,0,30.19023
C:\Users\natha\Desktop\Recorded 1 way\IMG\center_2023_11_27_15_03_43_209.jpg,C:\Users\natha\Desktop\Recorded 1 way\IMG\left_2023_11_27_15_03_43_209.jpg,C:\Users\natha\Desktop\Recorded 1 way\IMG\right_2023_11_27_15_03_43_209.jpg,0,1,0,30.19032
C:\Users\natha\Desktop\Recorded 1 way\IMG\center_2023_11_27_15_03_43_291.jpg,C:\Users\natha\Desktop\Recorded 1 way\IMG\left_2023_11_27_15_03_43_291.jpg,C:\Users\natha\Desktop\Recorded 1 way\IMG\right_2023_11_27_15_03_43_291.jpg,0,1,0,30.1903
C:\Users\natha\Desktop\Recorded 1 way\IMG\center_2023_11_27_15_03_43_377.jpg,C:\Users\natha\Desktop\Recorded 1 way\IMG\left_2023_11_27_15_03_43_377.jpg,C:\Users\natha\Desktop\Recorded 1 way\IMG\right_2023_11_27_15_03_43_377.jpg,-0.05,1,0,30.18975
C:\Users\natha\Desktop\Recorded 1 way\IMG\center_2023_11_27_15_03_43_456.jpg,C:\Users\natha\Desktop\Recorded 1 way\IMG\left_2023_11_27_15_03_43_456.jpg,C:\Users\natha\Desktop\Recorded 1 way\IMG\right_2023_11_27_15_03_43_456.jpg,-0.25,1,0,30.17488
C:\Users\natha\Desktop\Recorded 1 way\IMG\center_2023_11_27_15_03_43_537.jpg,C:\Users\natha\Desktop\Recorded 1 way\IMG\left_2023_11_27_15_03_43_537.jpg,C:\Users\natha\Desktop\Recorded 1 way\IMG\right_2023_11_27_15_03_43_537.jpg,-0.45,1,0,30.15111
C:\Users\natha\Desktop\Recorded 1 way\IMG\center_2023_11_27_15_03_43_621.jpg,C:\Users\natha\Desktop\Recorded 1 way\IMG\left_2023_11_27_15_03_43_621.jpg,C:\Users\natha\Desktop\Recorded 1 way\IMG\right_2023_11_27_15_03_43_621.jpg,0,1,0,30.18087
C:\Users\natha\Desktop\Recorded 1 way\IMG\center_2023_11_27_15_03_43_707.jpg,C:\Users\natha\Desktop\Recorded 1 way\IMG\left_2023_11_27_15_03_43_707.jpg,C:\Users\natha\Desktop\Recorded 1 way\IMG\right_2023_11_27_15_03_43_707.jpg,0,1,0,30.18817
C:\Users\natha\Desktop\Recorded 1 way\IMG\center_2023_11_27_15_03_43_787.jpg,C:\Users\natha\Desktop\Recorded 1 way\IMG\left_2023_11_27_15_03_43_787.jpg,C:\Users\natha\Desktop\Recorded 1 way\IMG\right_2023_11_27_15_03_43_787.jpg,0,1,0,30.18999
C:\Users\natha\Desktop\Recorded 1 way\IMG\center_2023_11_27_15_03_43_868.jpg,C:\Users\natha\Desktop\Recorded 1 way\IMG\left_2023_11_27_15_03_43_868.jpg,C:\Users\natha\Desktop\Recorded 1 way\IMG\right_2023_11_27_15_03_43_868.jpg,0,1,0,30.19025
C:\Users\natha\Desktop\Recorded 1 way\IMG\center_2023_11_27_15_03_43_950.jpg,C:\Users\natha\Desktop\Recorded 1 way\IMG\left_2023_11_27_15_03_43_950.jpg,C:\Users\natha\Desktop\Recorded 1 way\IMG\right_2023_11_27_15_03_43_950.jpg,0,1,0,30.19028
C:\Users\natha\Desktop\Recorded 1 way\IMG\center_2023_11_27_15_03_44_030.jpg,C:\Users\natha\Desktop\Recorded 1 way\IMG\left_2023_11_27_15_03_44_030.jpg,C:\Users\natha\Desktop\Recorded 1 way\IMG\right_2023_11_27_15_03_44_030.jpg,0,1,0,30.19033
C:\Users\natha\Desktop\Recorded 1 way\IMG\center_2023_11_27_15_03_44_111.jpg,C:\Users\natha\Desktop\Recorded 1 way\IMG\left_2023_11_27_15_03_44_111.jpg,C:\Users\natha\Desktop\Recorded 1 way\IMG\right_2023_11_27_15_03_44_111.jpg,0,1,0,30.1903
C:\Users\natha\Desktop\Recorded 1 way\IMG\center_2023_11_27_15_03_44_192.jpg,C:\Users\natha\Desktop\Recorded 1 way\IMG\left_2023_11_27_15_03_44_192.jpg,C:\Users\natha\Desktop\Recorded 1 way\IMG\right_2023_11_27_15_03_44_192.jpg,0,1,0,30.19031
C:\Users\natha\Desktop\Recorded 1 way\IMG\center_2023_11_27_15_03_44_273.jpg,C:\Users\natha\Desktop\Recorded 1 way\IMG\left_2023_11_27_15_03_44_273.jpg,C:\Users\natha\Desktop\Recorded 1 way\IMG\right_2023_11_27_15_03_44_273.jpg,0,1,0,30.19026
C:\Users\natha\Desktop\Recorded 1 way\IMG\center_2023_11_27_15_03_44_355.jpg,C:\Users\natha\Desktop\Recorded 1 way\IMG\left_2023_11_27_15_03_44_355.jpg,C:\Users\natha\Desktop\Recorded 1 way\IMG\right_2023_11_27_15_03_44_355.jpg,0,1,0,30.19026
C:\Users\natha\Desktop\Recorded 1 way\IMG\center_2023_11_27_15_03_44_436.jpg,C:\Users\natha\Desktop\Recorded 1 way\IMG\left_2023_11_27_15_03_44_436.jpg,C:\Users\natha\Desktop\Recorded 1 way\IMG\right_2023_11_27_15_03_44_436.jpg,0,1,0,30.19033
C:\Users\natha\Desktop\Recorded 1 way\IMG\center_2023_11_27_15_03_44_516.jpg,C:\Users\natha\Desktop\Recorded 1 way\IMG\left_2023_11_27_15_03_44_516.jpg,C:\Users\natha\Desktop\Recorded 1 way\IMG\right_2023_11_27_15_03_44_516.jpg,0,1,0,30.19029
C:\Users\natha\Desktop\Recorded 1 way\IMG\center_2023_11_27_15_03_44_597.jpg,C:\Users\natha\Desktop\Recorded 1 way\IMG\left_2023_11_27_15_03_44_597.jpg,C:\Users\natha\Desktop\Recorded 1 way\IMG\right_2023_11_27_15_03_44_597.jpg,0,1,0,30.1903
C:\Users\natha\Desktop\Recorded 1 way\IMG\center_2023_11_27_15_03_44_679.jpg,C:\Users\natha\Desktop\Recorded 1 way\IMG\left_2023_11_27_15_03_44_679.jpg,C:\Users\natha\Desktop\Recorded 1 way\IMG\right_2023_11_27_15_03_44_679.jpg,-0.2,1,0,30.17984
C:\Users\natha\Desktop\Recorded 1 way\IMG\center_2023_11_27_15_03_44_764.jpg,C:\Users\natha\Desktop\Recorded 1 way\IMG\left_2023_11_27_15_03_44_764.jpg,C:\Users\natha\Desktop\Recorded 1 way\IMG\right_2023_11_27_15_03_44_764.jpg,-0.4,1,0,30.15752
C:\Users\natha\Desktop\Recorded 1 way\IMG\center_2023_11_27_15_03_44_846.jpg,C:\Users\natha\Desktop\Recorded 1 way\IMG\left_2023_11_27_15_03_44_846.jpg,C:\Users\natha\Desktop\Recorded 1 way\IMG\right_2023_11_27_15_03_44_846.jpg,0,1,0,30.1865
C:\Users\natha\Desktop\Recorded 1 way\IMG\center_2023_11_27_15_03_44_928.jpg,C:\Users\natha\Desktop\Recorded 1 way\IMG\left_2023_11_27_15_03_44_928.jpg,C:\Users\natha\Desktop\Recorded 1 way\IMG\right_2023_11_27_15_03_44_928.jpg,0,1,0,30.18962
C:\Users\natha\Desktop\Recorded 1 way\IMG\center_2023_11_27_15_03_45_012.jpg,C:\Users\natha\Desktop\Recorded 1 way\IMG\left_2023_11_27_15_03_45_012.jpg,C:\Users\natha\Desktop\Recorded 1 way\IMG\right_2023_11_27_15_03_45_012.jpg,0,1,0,30.19021
C:\Users\natha\Desktop\Recorded 1 way\IMG\center_2023_11_27_15_03_45_094.jpg,C:\Users\natha\Desktop\Recorded 1 way\IMG\left_2023_11_27_15_03_45_094.jpg,C:\Users\natha\Desktop\Recorded 1 way\IMG\right_2023_11_27_15_03_45_094.jpg,0,1,0,30.19028
C:\Users\natha\Desktop\Recorded 1 way\IMG\center_2023_11_27_15_03_45_178.jpg,C:\Users\natha\Desktop\Recorded 1 way\IMG\left_2023_11_27_15_03_45_178.jpg,C:\Users\natha\Desktop\Recorded 1 way\IMG\right_2023_11_27_15_03_45_178.jpg,-0.05,1,0,30.18986
C:\Users\natha\Desktop\Recorded 1 way\IMG\center_2023_11_27_15_03_45_260.jpg,C:\Users\natha\Desktop\Recorded 1 way\IMG\left_2023_11_27_15_03_45_260.jpg,C:\Users\natha\Desktop\Recorded 1 way\IMG\right_2023_11_27_15_03_45_260.jpg,-0.3,1,0,30.1698
C:\Users\natha\Desktop\Recorded 1 way\IMG\center_2023_11_27_15_03_45_328.jpg,C:\Users\natha\Desktop\Recorded 1 way\IMG\left_2023_11_27_15_03_45_328.jpg,C:\Users\natha\Desktop\Recorded 1 way\IMG\right_2023_11_27_15_03_45_328.jpg,-0.45,1,0,30.15188
C:\Users\natha\Desktop\Recorded 1 way\IMG\center_2023_11_27_15_03_45_412.jpg,C:\Users\natha\Desktop\Recorded 1 way\IMG\left_2023_11_27_15_03_45_412.jpg,C:\Users\natha\Desktop\Recorded 1 way\IMG\right_2023_11_27_15_03_45_412.jpg,0,1,0,30.18839
C:\Users\natha\Desktop\Recorded 1 way\IMG\center_2023_11_27_15_03_45_500.jpg,C:\Users\natha\Desktop\Recorded 1 way\IMG\left_2023_11_27_15_03_45_500.jpg,C:\Users\natha\Desktop\Recorded 1 way\IMG\right_2023_11_27_15_03_45_500.jpg,0,1,0,30.19007
C:\Users\natha\Desktop\Recorded 1 way\IMG\center_2023_11_27_15_03_45_582.jpg,C:\Users\natha\Desktop\Recorded 1 way\IMG\left_2023_11_27_15_03_45_582.jpg,C:\Users\natha\Desktop\Recorded 1 way\IMG\right_2023_11_27_15_03_45_582.jpg,0,1,0,30.19028
C:\Users\natha\Desktop\Recorded 1 way\IMG\center_2023_11_27_15_03_45_663.jpg,C:\Users\natha\Desktop\Recorded 1 way\IMG\left_2023_11_27_15_03_45_663.jpg,C:\Users\natha\Desktop\Recorded 1 way\IMG\right_2023_11_27_15_03_45_663.jpg,0,1,0,30.19033
C:\Users\natha\Desktop\Recorded 1 way\IMG\center_2023_11_27_15_03_45_747.jpg,C:\Users\natha\Desktop\Recorded 1 way\IMG\left_2023_11_27_15_03_45_747.jpg,C:\Users\natha\Desktop\Recorded 1 way\IMG\right_2023_11_27_15_03_45_747.jpg,0,1,0,30.19032
C:\Users\natha\Desktop\Recorded 1 way\IMG\center_2023_11_27_15_03_45_831.jpg,C:\Users\natha\Desktop\Recorded 1 way\IMG\left_2023_11_27_15_03_45_831.jpg,C:\Users\natha\Desktop\Recorded 1 way\IMG\right_2023_11_27_15_03_45_831.jpg,0,1,0,30.19031
C:\Users\natha\Desktop\Recorded 1 way\IMG\center_2023_11_27_15_03_45_916.jpg,C:\Users\natha\Desktop\Recorded 1 way\IMG\left_2023_11_27_15_03_45_916.jpg,C:\Users\natha\Desktop\Recorded 1 way\IMG\right_2023_11_27_15_03_45_916.jpg,0,1,0,30.19031
